day,trips,passenger_count,trip_time_in_secs,trip_distance,fare_amount
22982,37,69,25200,114,441.0
22983,38,46,25560,93,411.0
22984,43,75,25500,103,432.0
22985,36,36,25500,116,455.0
22986,33,72,26160,123,539.0
22987,43,124,25680,100,430.5
22988,41,126,25260,88,391.0
22989,39,175,25657,123,465.5
22990,35,175,25440,94,393.0
22991,41,137,26280,104,443.5
22992,27,73,25459,146,491.0
22993,30,74,25501,120,430.0
22994,18,20,25882,188,580.0
22995,29,46,25401,146,654.0
22996,26,29,25478,169,549.0
22997,24,31,25858,162,538.5
22998,24,33,25872,155,556.0
22999,24,28,25532,155,528.5
23000,27,29,25663,161,613.5
23001,29,35,27058,132,488.5
23002,41,113,25451,100,405.0
23003,32,68,25755,143,521.0
23004,35,139,26151,157,539.0
23005,31,38,27589,184,681.0
23006,32,57,25545,127,460.5
23007,30,45,25249,86,463.75
23008,26,34,25752,102,409.5
23009,34,44,25502,116,492.0
23010,34,46,25271,110,431.0
23011,31,41,25728,122,459.0
23012,28,48,25239,159,527.5
23013,36,50,25404,123,863.2
23014,40,54,25258,115,455.0
23015,38,54,25840,100,428.5
23016,34,44,25860,112,432.5
23017,25,26,28684,121,456.0
23018,26,31,25582,117,415.5
23019,26,29,28651,122,459.0
23020,26,31,25612,99,425.0
23021,31,32,25613,137,484.5
23022,27,27,25260,125,440.0
23023,31,31,25440,93,394.0
23024,33,33,25560,105,427.0
23025,34,34,25822,100,408.5
23026,32,37,25447,112,399.0
23027,32,35,25782,99,403.5
23028,36,36,25260,116,449.0
23029,29,29,25680,137,472.5
23030,38,39,25454,115,452.0
23031,32,32,25560,114,438.0
23032,39,39,26580,126,475.5
23033,31,31,25320,130,443.0
23034,28,28,25440,121,451.5
23035,37,37,25860,121,463.0
23036,27,27,25320,117,420.5
23037,37,37,25260,111,434.5
23038,35,35,25260,109,428.0
23039,42,42,25260,107,425.0
23040,32,33,25500,134,475.0
23041,31,31,25200,133,456.0
23042,35,35,25860,121,438.5
23043,28,28,25560,106,399.0
23044,29,29,25800,137,472.5
23045,33,33,25560,125,460.0
23046,31,31,25200,121,436.0
23047,32,32,25260,109,397.0
23048,42,42,25860,94,407.0
23049,30,30,25200,100,402.5
23050,35,35,26460,120,446.5
23051,37,37,25440,82,378.5
23052,39,39,25560,94,410.5
23053,40,40,25200,75,394.5
23054,45,45,26340,87,432.5
23055,31,31,25200,85,370.0
23056,39,39,25320,82,391.5
23057,33,33,25620,99,412.0
23058,43,43,25440,92,412.5
23059,29,29,25320,97,390.0
23060,40,40,25200,90,403.0
23061,36,36,25440,80,380.5
23062,34,34,25320,106,408.0
23063,32,32,25200,91,394.5
23064,37,37,25380,83,384.5
23065,32,32,25440,119,431.0
23066,28,28,25200,109,416.5
23067,26,26,25320,102,412.0
23068,43,44,25320,119,459.0
23069,35,35,25860,113,437.5
23070,33,33,26220,128,473.0
23071,33,33,25740,113,443.5
23072,33,33,26820,152,563.5
23073,29,29,25380,118,429.0
23074,40,40,25440,109,447.0
23075,40,40,25740,132,491.0
23076,36,36,25380,120,457.0
23077,37,37,25260,96,413.5
23078,37,41,25508,126,471.0
23079,31,41,25720,98,401.0
23080,35,49,25445,148,496.0
23081,46,63,25421,75,391.0
23082,36,49,25280,69,363.0
23083,45,55,25513,81,392.0
23084,47,51,25599,84,415.5
23085,38,39,25518,116,449.0
23086,43,52,25578,111,456.0
23087,42,52,25775,81,389.5
23088,43,54,26398,80,405.0
23089,43,56,26322,70,384.0
23090,47,59,25758,64,379.5
23091,44,59,25470,79,394.0
23092,40,50,26338,76,386.5
23093,47,64,25239,77,388.0
23094,40,47,25397,79,384.0
23095,42,52,25384,67,368.0
23096,44,64,25557,88,413.5
23097,45,61,25403,74,386.0
23098,44,59,25316,76,391.0
23099,43,62,25736,107,453.0
23100,42,53,26198,88,409.0
23101,43,55,25557,99,495.0
23102,40,55,25233,100,419.5
23103,47,58,26254,81,410.5
23104,36,52,25661,97,408.5
23105,36,45,25353,86,394.5
23106,42,61,25212,94,447.0
23107,32,41,25424,101,402.5
23108,42,61,25228,75,384.5
23109,41,52,25376,90,403.0
23110,29,32,26177,155,356.0
23111,34,47,25549,110,427.0
23112,37,45,25392,99,417.5
23113,26,36,27090,84,332.5
23114,35,47,25225,106,416.5
23115,41,54,25716,111,465.0
23116,34,47,25464,96,406.5
23117,45,67,25500,95,448.0
23118,41,52,25253,95,417.0
23119,38,51,25443,109,440.0
23120,33,40,25486,102,409.5
23121,35,49,25560,108,428.0
23122,36,46,26410,112,432.5
23123,36,50,25697,125,454.0
23124,33,46,25315,109,423.0
23125,40,54,26232,111,448.5
23126,30,40,25377,101,406.0
23127,32,45,25595,136,484.5
23128,38,57,25227,94,401.5
23129,36,47,25470,126,463.0
23130,33,42,25496,115,438.5
23131,35,45,25272,134,484.5
23132,45,55,26945,113,462.5
23133,39,41,26667,145,676.5
23134,42,42,25914,101,440.0
23135,36,42,25862,136,493.5
23136,39,42,25553,122,465.0
23137,40,40,25668,124,476.5
23138,31,32,25494,126,455.5
23139,40,45,25223,124,463.5
23140,46,49,26218,121,477.5
23141,42,45,25565,108,445.5
23142,38,40,25311,134,501.0
23143,39,55,26262,109,449.5
23144,37,37,25574,152,500.5
23145,44,58,26143,94,399.0
23146,39,48,25815,85,392.0
23147,26,35,25910,142,305.0
23148,30,37,26098,84,366.0
23149,36,44,25257,102,417.0
23150,35,45,25727,84,386.5
23151,42,56,25500,97,429.5
23152,29,34,25589,92,387.0
23153,40,45,26005,112,447.0
23154,40,56,25336,86,398.0
23155,35,45,25309,74,370.5
23156,35,44,25502,90,398.0
23157,40,50,26452,85,409.5
23158,36,44,25573,88,397.5
23159,43,59,26116,77,391.0
23160,35,51,25596,110,435.0
23161,41,64,25795,129,492.5
23162,32,41,26064,124,458.0
23163,34,51,26636,130,482.0
23164,36,63,26182,144,427.5
23165,31,41,25463,114,431.5
23166,30,42,25763,156,542.5
23167,37,50,25554,91,404.0
23168,34,42,25890,134,499.0
23169,36,50,25982,110,442.5
23170,41,63,25518,95,426.0
23171,31,46,25450,138,486.5
23172,27,27,25380,118,424.5
23173,38,39,27420,123,472.5
23174,32,32,25200,133,488.5
23175,36,36,25620,107,434.0
23176,25,25,26280,136,462.5
23177,35,35,25560,126,477.5
23178,38,47,26300,133,482.0
23179,28,28,25560,142,484.5
23180,34,34,26160,113,443.0
23181,38,38,25680,120,454.0
23182,40,40,25380,127,474.5
23183,35,35,27120,107,431.5
23184,48,48,26040,118,478.5
23185,36,36,25320,105,418.5
23186,42,42,26640,109,451.5
23187,27,27,25200,113,422.0
23188,43,48,25517,94,412.5
23189,37,70,25330,116,467.5
23190,33,70,25286,93,396.0
23191,44,75,25732,95,429.0
23192,36,50,25306,114,433.5
23193,44,111,25240,95,414.0
23194,43,116,25330,93,412.0
23195,41,116,25446,106,431.5
23196,36,66,25517,95,412.5
23197,38,83,26470,109,436.5
23198,39,95,25630,80,389.0
23199,36,82,27300,123,417.0
23200,41,42,25682,84,400.5
23201,37,91,26143,92,404.5
23202,33,42,25339,79,370.5
23203,40,85,25289,82,393.5
23204,40,40,26126,86,403.0
23205,34,34,25455,66,331.5
23206,43,43,25757,87,407.5
23207,39,42,25876,87,409.5
23208,44,44,25836,66,377.0
23209,37,95,25615,85,373.5
23210,42,66,25926,101,431.0
23211,45,56,25654,89,428.5
23212,46,56,25422,94,431.5
23213,40,50,25846,90,415.5
23214,35,42,25524,93,383.5
23215,42,44,25407,118,467.0
23216,46,47,25651,93,432.5
23217,39,39,25898,81,398.5
23218,46,47,25352,82,392.0
23219,54,56,25542,113,482.5
23220,48,48,25720,122,450.0
23221,45,52,25456,92,425.5
23222,40,42,25566,88,401.0
23223,47,52,25906,90,424.5
23224,49,64,25498,100,445.0
23225,40,41,25267,94,416.0
23226,41,58,26597,88,410.0
23227,37,40,25847,91,409.5
23228,37,43,26029,123,477.5
23229,32,47,25627,145,504.0
23230,38,43,25458,122,474.0
23231,39,47,25251,122,470.5
23232,31,36,25444,126,463.5
23233,41,47,25302,116,455.0
23234,41,45,25363,106,420.0
23235,37,43,25982,122,460.0
23236,39,39,25688,93,407.5
23237,41,46,25633,90,394.0
23238,36,36,25699,102,423.5
23239,43,46,25379,100,431.5
23240,37,38,25627,89,392.0
23241,38,50,25693,95,409.5
23242,38,45,26278,109,453.0
23243,33,37,27150,103,420.5
23244,37,43,25570,94,396.5
23245,33,36,25522,96,399.5
23246,41,44,25205,95,411.0
23247,38,40,25404,104,405.0
23248,38,48,25781,112,473.0
23249,40,47,25306,124,477.0
23250,34,39,27540,124,519.0
23251,38,44,25988,137,523.5
23252,40,40,25995,118,466.5
23253,40,40,25605,132,491.5
23254,34,34,26040,131,482.5
23255,35,39,26539,114,456.0
23256,37,37,26235,127,482.0
23257,38,44,25301,100,429.0
23258,34,36,25357,118,464.0
23259,37,39,25418,105,427.5
23260,43,59,26678,104,422.5
23261,41,43,25269,91,406.5
23262,40,43,25581,108,459.5
23263,39,40,25842,130,491.0
23264,36,45,25612,87,385.0
23265,39,47,25900,98,425.0
23266,39,60,25538,117,478.5
23267,44,61,25638,112,468.5
23268,42,47,25240,109,441.0
23269,38,44,26319,122,470.0
23270,43,72,25429,93,411.5
23271,40,54,25485,100,427.5
23272,37,60,25745,94,416.0
23273,40,58,25503,82,389.0
23274,35,37,25643,94,399.0
23275,35,36,25695,87,367.5
23276,34,50,25362,102,413.0
23277,45,56,25627,77,394.5
23278,41,56,25256,99,415.0
23279,36,39,25252,111,433.5
23280,34,34,25342,69,354.0
23281,37,38,25629,91,401.5
23282,36,40,25658,92,388.5
23283,43,43,25354,78,385.5
23284,32,37,25258,100,413.0
23285,32,33,26317,105,429.0
23286,41,44,25340,96,423.5
23287,30,36,25311,103,402.5
23288,34,40,25212,101,422.5
23289,34,58,26307,110,431.5
23290,35,40,25488,85,383.0
23291,31,41,25883,109,426.0
23292,35,35,25771,82,393.0
23293,31,31,25287,90,392.5
23294,30,31,25434,69,340.5
23295,41,65,25793,97,418.0
23296,29,44,26708,132,480.5
23297,31,50,26094,108,441.5
23298,27,39,25903,122,454.0
23299,29,43,25403,110,419.0
23300,35,51,25278,109,437.5
23301,26,34,25391,143,491.5
23302,32,39,25523,102,419.5
23303,26,38,26168,131,470.5
23304,39,56,25914,89,408.5
23305,37,61,25581,113,433.0
23306,33,50,25881,91,395.0
23307,34,65,26406,95,394.0
23308,37,83,26022,104,427.5
23309,21,36,25479,128,446.5
23310,36,48,26118,100,420.0
23311,36,78,25347,94,402.0
23312,28,55,25787,108,431.5
23313,39,123,25462,89,396.5
23314,37,138,25471,94,428.5
23315,33,131,25495,93,411.5
23316,31,148,25500,73,353.5
23317,29,120,25200,80,359.0
23318,28,75,27002,104,401.5
23319,38,167,26179,90,396.0
23320,32,93,25360,98,409.5
23321,36,117,25758,83,386.0
23322,31,125,25440,95,396.0
23323,35,131,25233,92,404.0
23324,39,69,26352,106,450.5
23325,34,139,25620,76,366.5
23326,38,136,25860,95,411.5
23327,33,96,25320,112,431.0
23328,41,166,26160,96,427.5
23329,30,114,26220,110,482.5
23330,31,141,25380,98,402.5
23331,34,94,25620,115,440.5
23332,38,137,25800,114,441.5
23333,30,137,25620,77,360.5
23334,31,115,25260,98,400.0
23335,36,152,25560,117,454.5
23336,43,190,26520,112,462.5
23337,35,158,25560,112,437.0
23338,40,170,25680,105,559.0
23339,41,175,25560,102,425.5
23340,39,163,25560,101,424.0
23341,35,151,25200,94,399.0
23342,35,145,25560,117,465.5
23343,34,115,25200,102,411.5
23344,35,104,25980,109,437.0
23345,35,145,25500,109,437.0
23346,36,154,25380,114,444.0
23347,45,174,25320,102,425.5
23348,38,49,25920,103,430.0
23349,37,69,25320,97,414.5
23350,44,59,25320,111,455.5
23351,36,65,25980,89,395.5
23352,39,51,25380,118,447.5
23353,36,52,25860,123,478.0
23354,43,121,25320,94,461.75
23355,47,100,25260,111,459.0
23356,35,82,26220,103,464.5
23357,43,63,25800,105,443.5
23358,36,53,25320,95,411.5
23359,45,71,25200,94,433.5
23360,45,68,25800,122,503.0
23361,42,60,26160,129,488.5
23362,43,65,25200,102,425.5
23363,44,77,25860,114,518.5
23364,37,65,25860,127,475.0
23365,45,74,25980,118,462.5
23366,40,62,25620,114,450.0
23367,36,56,25800,116,452.5
23368,29,46,25320,113,427.0
23369,30,50,25860,95,400.5
23370,32,65,25260,111,424.5
23371,36,69,25320,100,420.5
23372,38,58,25380,115,457.5
23373,35,77,25620,91,390.5
23374,39,72,26460,93,423.5
23375,31,62,26160,115,501.75
23376,41,70,25380,100,422.0
23377,41,90,25200,97,425.5
23378,24,54,25740,115,434.0
23379,30,64,25620,105,436.0
23380,43,73,25800,95,427.5
23381,25,30,26400,109,400.0
23382,35,46,26160,101,408.5
23383,33,67,25380,120,450.0
23384,33,66,25200,122,448.5
23385,35,73,25800,89,405.0
23386,33,59,25740,83,370.5
23387,41,81,25980,113,477.0
23388,37,48,25200,96,397.0
23389,38,45,25560,112,424.0
23390,32,35,25380,84,363.0
23391,39,44,25620,99,467.0
23392,39,52,25920,102,423.5
23393,40,45,25200,101,505.0
23394,41,50,25920,100,422.5
23395,41,46,25440,121,470.5
23396,43,55,25320,80,391.5
23397,37,47,25320,101,413.5
23398,34,40,25200,102,422.0
23399,39,43,25260,93,398.5
23400,35,38,25440,106,415.0
23401,45,45,25500,108,454.0
23402,41,45,25560,125,482.0
23403,36,36,25260,117,447.5
23404,39,39,25560,114,436.5
23405,38,39,25920,117,462.0
23406,41,41,25380,109,446.5
23407,44,47,25288,107,440.5
23408,50,51,25602,106,459.5
23409,39,39,25528,110,450.0
23410,45,45,25523,103,437.5
23411,35,44,25699,93,402.5
23412,40,50,26367,116,453.0
23413,39,43,25264,87,359.0
23414,38,40,25978,106,433.0
23415,38,43,25583,94,407.0
23416,38,47,25468,96,461.5
23417,42,59,25575,99,425.0
23418,36,46,25900,94,408.5
23419,44,50,25553,81,392.0
23420,41,53,25413,85,391.5
23421,44,57,25532,103,431.0
23422,42,51,25545,79,390.0
23423,37,49,26993,95,420.5
23424,36,52,27151,125,490.5
23425,40,48,25264,98,438.0
23426,40,54,26518,95,411.5
23427,40,54,25768,86,396.5
23428,43,57,26974,86,412.5
23429,41,45,25293,90,401.5
23430,41,51,26683,88,408.5
23431,44,60,25255,86,397.0
23432,36,49,26443,91,408.5
23433,36,57,25571,91,391.5
23434,40,48,25596,88,396.0
23435,35,50,25234,90,386.0
23436,39,51,25328,90,399.5
23437,36,45,25809,93,408.5
23438,38,49,26040,69,366.0
23439,31,40,25225,97,398.5
23440,32,39,25320,69,352.5
23441,39,56,26280,70,376.5
23442,40,63,25320,71,364.0
23443,32,52,27240,117,435.0
23444,36,50,25380,84,386.5
23445,34,52,25320,102,412.0
23446,36,49,25800,87,398.5
23447,42,60,25320,91,411.0
23448,35,53,25320,97,409.0
23449,35,47,26100,105,430.0
23450,31,34,25380,120,445.5
23451,41,54,25560,61,361.0
23452,28,35,25980,114,434.5
23453,29,41,25320,79,327.5
23454,37,44,25260,122,454.5
23455,45,51,25500,121,478.5
23456,40,49,25500,122,464.0
23457,43,43,25200,137,515.5
23458,40,43,25425,126,486.5
23459,39,51,25560,116,457.5
23460,35,44,25500,126,520.5
23461,41,41,25932,119,472.0
23462,44,44,25940,128,546.5
23463,48,51,25315,112,473.5
23464,39,40,25231,97,410.0
23465,40,40,25288,123,475.5
23466,38,38,25268,88,394.5
23467,43,43,25792,103,445.0
23468,41,41,25411,102,432.0
23469,40,40,25260,113,465.5
23470,34,34,26014,104,422.5
23471,41,41,26021,104,435.0
23472,36,36,25380,108,471.0
23473,41,41,25333,96,407.5
23474,34,34,26364,118,458.5
23475,35,35,26093,121,466.5
23476,35,35,25394,115,438.5
23477,39,40,25218,115,505.5
23478,38,38,25211,102,425.0
23479,37,37,25335,120,491.5
23480,47,52,25201,102,457.0
23481,48,54,25208,99,449.0
23482,46,52,25993,96,434.0
23483,44,48,25428,99,431.5
23484,53,58,25493,86,424.0
23485,54,58,25403,87,429.5
23486,52,55,25721,98,442.5
23487,42,46,25200,85,397.5
23488,45,51,25767,105,447.0
23489,49,58,25368,102,447.5
23490,51,54,25261,115,478.0
23491,40,44,25581,112,450.0
23492,42,48,25230,103,429.0
23493,43,59,25619,110,453.0
23494,49,61,25718,95,437.5
23495,37,55,26431,115,431.0
23496,38,54,25320,125,485.0
23497,48,57,25250,90,410.0
23498,39,61,26161,118,453.0
23499,46,65,25242,99,433.5
23500,52,58,26133,124,565.0
23501,42,64,25500,97,419.0
23502,38,53,25740,121,463.5
23503,39,50,25260,94,412.0
23504,39,53,26880,129,484.0
23505,36,46,25500,106,415.5
23506,39,67,25500,118,462.5
23507,43,81,25500,99,432.5
23508,43,82,25440,108,452.5
23509,30,49,26880,123,452.0
23510,30,46,25200,137,486.5
23511,36,93,25620,76,364.5
23512,37,73,25380,86,382.0
23513,36,62,25740,101,420.5
23514,35,87,25560,101,405.5
23515,38,84,25620,108,461.5
23516,34,148,26460,113,449.5
23517,33,150,25320,110,418.5
23518,42,216,25980,88,399.0
23519,36,182,25620,105,414.0
23520,40,200,26460,103,426.5
23521,42,211,25620,86,402.0
23522,34,141,25260,100,414.5
23523,35,104,25740,104,438.0
23524,41,131,26700,103,433.0
23525,34,102,25860,91,394.0
23526,35,69,25440,101,409.5
23527,42,124,25620,89,404.5
23528,34,172,27120,107,413.5
23529,43,139,25620,93,407.0
23530,33,75,25500,83,370.5
23531,38,146,25260,77,366.5
23532,37,76,25620,85,384.5
23533,39,80,25560,86,387.5
23534,36,106,25500,95,405.5
23535,33,66,25440,88,384.0
23536,34,68,25320,92,391.0
23537,46,118,25200,87,408.0
23538,36,89,26040,99,432.0
23539,36,92,25380,94,408.0
23540,36,73,25260,98,413.0
23541,39,79,25560,81,380.0
23542,33,84,25680,91,381.0
23543,34,86,25800,98,417.5
23544,33,97,25560,100,418.0
23545,34,96,25500,96,405.5
23546,36,109,25560,95,409.5
23547,39,111,25200,83,389.0
23548,38,114,25260,97,414.5
23549,41,119,26880,99,481.0
23550,42,121,26820,92,503.0
23551,41,96,25260,95,419.0
23552,34,104,25500,93,398.5
23553,43,60,25427,93,413.5
23554,40,100,26067,107,458.0
23555,44,108,25260,105,450.5
23556,29,47,25991,123,459.5
23557,41,78,25229,110,475.5
23558,35,35,25587,128,542.5
23559,32,32,25266,89,384.5
23560,41,46,25895,108,445.0
23561,44,47,25844,96,425.0
23562,46,49,25236,96,427.0
23563,36,43,25255,133,553.0
23564,44,44,25207,109,477.0
23565,42,45,26430,113,461.0
23566,39,48,25307,79,379.5
23567,46,56,26033,115,493.0
23568,39,46,25283,88,391.0
23569,41,48,26425,133,529.0
23570,28,31,25787,102,406.0
23571,51,55,25591,102,455.0
23572,40,50,26743,124,489.5
23573,39,48,25569,106,440.0
23574,46,53,25708,95,441.5
23575,35,53,25376,104,428.5
23576,45,55,25347,92,412.0
23577,42,54,25695,99,424.5
23578,36,51,25764,103,428.0
23579,35,53,25230,106,419.5
23580,43,52,25616,98,429.5
23581,32,45,25276,111,424.0
23582,41,49,25212,109,472.5
23583,44,48,25263,100,437.0
23584,36,56,25405,80,378.5
23585,45,54,25924,107,460.5
23586,35,36,25669,131,429.5
23587,44,44,25791,114,456.5
23588,43,43,25323,83,399.5
23589,36,36,25350,137,485.5
23590,44,44,25317,102,439.0
23591,34,34,26044,120,462.5
23592,43,46,25456,96,423.0
23593,37,37,25800,96,424.0
23594,36,42,25215,143,532.5
23595,36,36,26232,128,509.0
23596,38,44,26170,130,483.0
23597,30,31,25940,97,399.0
23598,35,36,25987,83,387.5
23599,35,39,25200,99,428.0
23600,29,35,25635,107,431.0
23601,31,33,25760,128,463.5
23602,38,45,25387,107,538.5
23603,27,34,25312,119,427.5
23604,28,46,25893,140,486.0
23605,19,24,25560,150,474.5
23606,30,41,25814,126,453.0
23607,32,40,26340,127,479.5
23608,29,40,25860,135,483.5
23609,25,31,25320,137,475.0
23610,33,40,25369,128,467.0
23611,30,32,25436,132,465.5
23612,26,33,25324,122,461.5
23613,27,38,26520,139,498.5
23614,26,32,25248,106,395.5
23615,28,33,25318,97,426.5
23616,28,36,27512,136,670.25
23617,29,37,26053,119,447.0
23618,31,46,25711,107,438.5
23619,30,45,25463,129,554.5
23620,34,43,25403,104,416.5
23621,35,52,25202,119,450.0
23622,24,35,26880,154,515.5
23623,32,35,25380,100,395.5
23624,31,38,25729,94,405.0
23625,30,37,25417,79,398.5
23626,31,40,25276,95,438.5
23627,33,47,25383,101,425.0
23628,33,49,25692,100,454.0
23629,41,60,25320,78,426.5
23630,39,51,25680,88,405.0
23631,34,48,25568,103,424.0
23632,32,52,26634,113,444.5
23633,36,49,27415,107,484.5
23634,31,55,25334,99,461.5
23635,35,56,25875,73,358.5
23636,35,46,25279,116,459.0
23637,37,53,25645,105,428.0
23638,30,44,25716,100,411.5
23639,32,59,26040,77,360.5
23640,31,59,25560,78,361.5
23641,33,61,25260,80,369.0
23642,35,64,25439,87,380.5
23643,39,78,25200,85,483.5
23644,32,51,25800,76,360.0
23645,34,60,25200,88,396.0
23646,37,70,25320,82,379.0
23647,30,51,26280,94,400.5
23648,37,70,25860,82,378.0
23649,39,78,25320,98,412.5
23650,37,72,25560,88,389.0
23651,37,67,25560,72,358.0
23652,53,106,25560,91,434.0
23653,45,90,25380,90,403.5
23654,39,71,25260,76,377.5
23655,38,76,25200,104,421.0
23656,42,83,26340,115,460.5
23657,40,79,25800,95,500.5
23658,44,89,25380,103,440.5
23659,37,70,25409,97,499.0
23660,32,62,25235,101,409.0
23661,36,71,25560,92,453.5
23662,50,99,25320,100,488.0
23663,37,74,25980,90,390.5
23664,34,49,25315,110,427.0
23665,40,64,25666,129,486.0
23666,37,49,25939,141,630.5
23667,37,43,26068,125,483.0
23668,31,33,25544,147,508.5
23669,37,66,25428,113,449.0
23670,34,63,25685,130,482.5
23671,31,31,25325,138,488.5
23672,37,40,25788,118,458.0
23673,35,35,25494,96,429.0
23674,38,40,25296,102,432.5
23675,40,40,25471,107,430.5
23676,31,38,25290,115,595.5
23677,38,40,25404,114,452.5
23678,36,41,25415,117,485.0
23679,44,47,25492,110,448.5
23680,36,44,25240,94,408.5
23681,53,82,25326,102,530.5
